"family","design","disp","cell","rep","seed","ok","logdisp","inv_sqrt","se_logdisp","ll","ll_limit","push","held","how","se_ratio_x","draws_finite","limit_ll","push_down"
"nbinom","ri",Inf,5,23,39618,TRUE,20.8893450884583,2.91029054761674e-05,2.674996659461,-489.458137193712,-489.458137187632,-5.89488990954123e-09,"","tmb",NA,NA,TRUE,TRUE
"nbinom","ri",50,6,23,47537,TRUE,5.25014500817301,0.0724345050462386,8.11074541419111,-491.817553021709,-491.825344955716,0.007037858621743,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,23,55456,TRUE,2.11414729560106,0.34747114694433,0.40813872482752,-499.888868229627,-505.077563858091,4.66762278924585,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,23,63375,TRUE,18.0317839450677,0.000121464080512506,24.048656989051,230.874720378871,NA,-0.0003082290754719,"","recomputed",NA,NA,TRUE,TRUE
"beta","ar1",200,9,23,71294,TRUE,17.5215520115501,0.000156762912448802,2.48707539741142,198.583406623359,NA,0.000166403634466405,"","none",NA,NA,TRUE,TRUE
"beta","ar1",20,10,23,79213,TRUE,5.2030958419238,0.0741586975217552,3.22276973126178,121.976226813042,NA,0.853295974709795,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",200,11,23,87132,TRUE,5.23282645317378,0.0730644590629829,0.0858658018726608,511.163979295827,NA,2177.57677616455,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,23,95051,TRUE,2.93055967044645,0.231013336762758,0.0843522333444465,207.208929941022,NA,2225.68277731695,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,24,7943,TRUE,1.44893752611746,0.48458192841133,0.461526845061436,-630.998237767851,-631.822283628877,8.85504953344173,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",50,2,24,15862,TRUE,1.5496598771032,0.460782135613606,0.7583286788406,-623.495165611891,-623.408847095386,4.48658101823321,"","recomputed",NA,NA,TRUE,FALSE
"nbinom","ar1",5,3,24,23781,TRUE,1.18444208885244,0.553097465455635,0.396527077820301,-649.856919354341,-652.049544261998,10.6426278902647,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",1,4,24,31700,TRUE,-0.461167689649099,1.25933505158571,0.178687469311244,-593.284288670783,-596.399606320929,80.912671962009,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,24,39619,TRUE,22.3496084533457,1.40231050683787e-05,NA,-470.575127923164,-470.575127918762,-2.10661710298155e-09,"","none",NA,NA,TRUE,TRUE
"nbinom","ri",50,6,24,47538,TRUE,3.24808094286382,0.197100708258748,1.07027163737118,-516.401352489151,-516.923372808339,0.469343386748278,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,24,55457,TRUE,1.9977211314841,0.368298854511094,0.31443261029589,-561.064159054812,-575.607968724121,11.8624291022105,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,24,63376,TRUE,17.5263952906543,0.000156383748464262,7.93919241785036,212.741819089371,NA,0.000245214054302778,"","tmb",NA,NA,TRUE,TRUE
"beta","ar1",200,9,24,71295,TRUE,16.9104244244328,0.000212788421501073,0,198.523797904097,NA,0.000164992899499339,"g","boundary",NA,NA,TRUE,TRUE
"beta","ar1",20,10,24,79214,TRUE,3.31627739569204,0.190493215762269,0.655823320500954,119.30875585437,NA,35.0317618750379,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",200,11,24,87133,TRUE,5.30155475370669,0.0705963117849909,0.0858758383595316,518.225547907459,NA,2177.50082907841,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,24,95052,TRUE,3.04055761574027,0.218650916856707,0.0845388777755329,219.98516885344,NA,2219.13996984845,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,25,7944,TRUE,16.1610844097744,0.000309503175781073,NA,-632.100146809357,-632.100146570182,-2.6774375783134e-07,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,25,15863,TRUE,20.3667410271984,3.77936101378981e-05,NA,-589.640616139089,-589.640616122381,-1.19506466944586e-08,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,25,23782,TRUE,1.03333360133976,0.596505509761308,0.460303148104423,-631.053192745253,-631.768924689053,9.90510965170301,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",1,4,25,31701,TRUE,-0.207852830733856,1.10951880837725,0.209382538359194,-618.51494107636,-620.659910058915,62.4317032631303,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,25,39620,TRUE,2.9494485262114,0.228841818478818,0.836945316554755,-549.636463755184,-550.517222046396,0.791566066768951,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,25,47539,TRUE,16.932231692412,0.000210480857713268,15.9813237374391,-476.601666395486,-476.601666291661,-9.87367343441292e-08,"","tmb",NA,NA,TRUE,TRUE
"nbinom","ri",5,7,25,55458,TRUE,1.42636868911958,0.490081122940156,0.301341207801675,-532.730556573283,-543.795957449198,9.57186732864983,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,25,63377,TRUE,18.0849470619391,0.000118277910248657,0,230.467680421263,NA,-6.71507459628629e-05,"g","boundary",NA,NA,TRUE,TRUE
"beta","ar1",200,9,25,71296,TRUE,17.2328832225205,0.000181103546301357,NA,189.294639819459,NA,0.00028681568801403,"","none",NA,NA,TRUE,TRUE
"beta","ar1",20,10,25,79215,TRUE,2.66880007495831,0.263316107870384,0.260184334828773,110.267666545811,NA,141.227754281114,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,25,87134,TRUE,5.34963292484007,0.0689194765478592,0.0858862805924248,525.923456749654,NA,2177.02540989355,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,25,95053,TRUE,3.14799829649517,0.207214840267785,0.0846340258994068,235.391900093833,NA,2218.12025700038,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,26,7945,TRUE,20.7717340438049,3.08656383014657e-05,0,-601.969347448502,-601.969347463093,-1.35145228341571e-08,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,26,15864,TRUE,16.1323455821852,0.000313982661701219,44.9987321749661,-600.486071062829,-600.486069938895,-1.08555491351581e-06,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,26,23783,TRUE,1.26560226573548,0.531102028108029,0.872791591018591,-639.969896832666,-639.442594237048,8.16416460561891,"","tmb",NA,NA,TRUE,FALSE
"nbinom","ar1",1,4,26,31702,TRUE,0.301538387941689,0.860046179596629,0.319972329498763,-641.353913724273,-642.39577811837,26.3740524514625,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,26,39621,TRUE,4.031351872126,0.13323031774687,2.30209791849511,-483.352903901581,-483.456133614762,0.0934436284769049,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,26,47540,TRUE,21.8458968377137,1.80394700732751e-05,1.50342518216894,-479.347784434595,-479.347784434845,-7.20262960385298e-10,"","tmb",NA,NA,TRUE,TRUE
"nbinom","ri",5,7,26,55459,TRUE,1.56982906774016,0.456158686237234,0.280841304865445,-548.645084272197,-562.152625970565,11.5777972261357,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,26,63378,TRUE,28.7353947270012,5.75689511857108e-07,0.0935187722890434,223.096887417447,NA,11.2670836553498,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",200,9,26,71297,TRUE,18.5114593318061,9.55625390250521e-05,0,201.191605593614,NA,0.00122290271747261,"g","boundary",NA,NA,FALSE,FALSE
"beta","ar1",20,10,26,79216,TRUE,2.64827955809647,0.266031706736029,0.232059500806765,100.633726722624,NA,144.75673697986,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,26,87135,TRUE,5.27895533894662,0.0713985534623122,0.0858721432574545,517.662877859592,NA,2177.43749262717,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,26,95054,TRUE,3.04899997542776,0.217729897275888,0.0844980678917641,221.227478247534,NA,2221.95026104605,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,27,7946,TRUE,16.1577468859367,0.000310020094081402,32.8276026136583,-622.786071933656,-622.786071256483,-6.84161022945773e-07,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,27,15865,TRUE,1.87598189390612,0.391413416273997,0.741701422878328,-613.951289734945,-614.600182567275,3.01549415309216,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",5,3,27,23784,TRUE,1.13608712036467,0.566632938210521,0.297873832393091,-638.700050843187,-639.931085534114,17.7883528942954,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",1,4,27,31703,TRUE,0.405097603572001,0.816646627811658,0.308122966237041,-617.727659773962,-619.432572790322,22.5023614697291,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,27,39622,TRUE,14.8313427597701,0.000601748255779619,47.0074018395111,-488.992046522104,-488.992045860269,-6.28885572950821e-07,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ri",50,6,27,47541,TRUE,3.51244004766008,0.172696419966015,1.27141646643879,-542.24057403424,-542.600216634829,0.323490020657346,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,27,55460,TRUE,1.83819386562118,0.398879093105986,0.380268917149002,-541.304263577734,-546.994107993607,5.00189097204714,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,27,63379,TRUE,17.4957718609821,0.000158796677725989,NA,225.187011886686,NA,-0.000267573461769643,"","none",NA,NA,TRUE,TRUE
"beta","ar1",200,9,27,71298,TRUE,17.9507307865499,0.000126487711946862,NA,196.226014194391,NA,0.00014366903269547,"","none",NA,NA,TRUE,TRUE
"beta","ar1",20,10,27,79217,TRUE,2.6782784915071,0.262071150379757,0.191286780303397,114.018474740957,NA,165.789469071497,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,27,87136,TRUE,5.46188359679574,0.0651578951607701,0.0859008261035678,539.684694518334,NA,2176.60123272788,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,27,95055,TRUE,3.09266744475999,0.213027562043249,0.0845807377115002,226.479184145675,NA,2220.86220906921,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,28,7947,TRUE,16.377829108155,0.000277715165492795,11.2531646499029,-623.894283364717,-623.894281723548,-1.46034267345385e-06,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,28,15866,TRUE,17.3429126637465,0.00017140929354749,17.5650710646309,-604.036466025039,-604.036465992211,-5.85522457186016e-08,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,28,23785,TRUE,1.12006371554351,0.571190866690697,0.353772141870212,-695.085163202657,-696.940789574281,14.3950414579271,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",1,4,28,31704,TRUE,-0.261076518353097,1.13944153315442,0.204849147864119,-582.549482706661,-585.28829096445,56.9102203145511,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,28,39623,TRUE,17.0706716665449,0.000196404189015391,21.6254227221598,-508.854800535488,-508.854800276189,-2.46400986725348e-07,"","tmb",NA,NA,TRUE,TRUE
"nbinom","ri",50,6,28,47542,TRUE,4.92136453688299,0.0853766812765215,4.14591869483246,-541.786153275813,-541.816648308104,0.0281440656638097,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,28,55461,TRUE,1.36526043408916,0.505286230580548,0.249791638951857,-567.978048958274,-587.340220802804,16.2946297665496,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,28,63380,TRUE,17.3834298143244,0.00016797172317497,NA,225.233596279665,NA,-0.000156246200731402,"","none",NA,NA,TRUE,TRUE
"beta","ar1",200,9,28,71299,TRUE,8.22599054781995,0.0163587022764365,15.6976741822396,176.337939948763,NA,0.00544701672902193,"","recomputed",NA,NA,FALSE,FALSE
"beta","ar1",20,10,28,79218,TRUE,2.77069514632384,0.250236809075793,0.421556856242346,113.461754623271,NA,96.3817981483113,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,28,87137,TRUE,5.29286007347768,0.0709038860436932,0.0858769253367629,518.708606384135,NA,2177.21965696815,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,28,95056,TRUE,3.13375408655484,0.208695914032419,0.0846814572427806,235.068713018538,NA,2216.2338207724,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,29,7948,TRUE,15.9534776941511,0.000343357339466946,NA,-564.49686276719,-564.49686158356,-1.13321470962546e-06,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,29,15867,TRUE,23.1526968403686,9.38546426623714e-06,1.09042536954809,-631.303546873685,-631.303546906261,-2.62579078480485e-08,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,29,23786,TRUE,0.680035587798091,0.711757657706024,0.234459701033544,-649.300403924018,-649.750298456861,34.1799195559719,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",1,4,29,31705,TRUE,-0.454792510021908,1.25532719909182,0.17494381099363,-626.728516229178,-630.98738944173,88.2333959766719,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,29,39624,TRUE,17.3030707445298,0.000174858169565771,44.8763694910656,-489.564292914946,-489.564292346591,-5.40441362772981e-07,"","tmb",NA,NA,TRUE,TRUE
"nbinom","ri",50,6,29,47543,TRUE,3.96438773182334,0.137766663941765,1.52220500168748,-505.124259200421,-505.386240528461,0.234349109767948,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,29,55462,TRUE,1.42817778234102,0.489638022154292,0.288366034011449,-501.628195876865,-517.523096895715,13.0432303794948,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,29,63381,TRUE,17.6242264367075,0.000148918226463606,NA,221.103310299134,NA,0.000821672597339784,"","none",NA,NA,TRUE,TRUE
"beta","ar1",200,9,29,71300,TRUE,17.4434873582014,0.000163002718545927,17.5064202469699,209.083806353745,NA,0.000130376017750677,"","none",NA,NA,TRUE,TRUE
"beta","ar1",20,10,29,79219,TRUE,2.62690277400762,0.26889040815945,0.232296736302753,102.558194432268,NA,144.927869304417,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",200,11,29,87138,TRUE,5.21580949749475,0.0736887786319639,0.0859244334926719,506.299024609464,NA,2175.82902021483,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,29,95057,TRUE,3.08515380886654,0.213829372997329,0.0844900636812698,227.798877791757,NA,2220.22305779199,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,30,7949,TRUE,15.9919304829085,0.00033681887282773,NA,-627.410948787137,-627.410947750549,-1.01047521638975e-06,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,30,15868,TRUE,18.2704778260979,0.000107799351740227,NA,-636.467538973848,-636.467538910902,-5.98361111769918e-08,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,30,23787,TRUE,19.4221675669612,6.06079925403721e-05,10.2750355642708,-625.443597104358,-625.443597108333,-3.4347749533481e-08,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",1,4,30,31706,TRUE,0.123424130182356,0.940153550849346,0.291928487968081,-611.360465036477,-609.97580508468,36.9984073248393,"","tmb",NA,NA,TRUE,FALSE
"nbinom","ri",Inf,5,30,39625,TRUE,4.03623726365234,0.132905273767581,2.11728787349729,-524.07529362747,-524.196916817803,0.109668297972462,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,30,47544,TRUE,2.81484819137541,0.244772983565146,0.722254602183125,-490.152008326729,-491.54612772197,1.23696805623689,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,30,55463,TRUE,1.9098048739648,0.384849689818494,0.375813121458498,-543.879966454993,-550.331250117876,5.59340612591177,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,30,63382,TRUE,17.9828897119924,0.00012447012185061,0,236.495430089131,NA,-6.74626107866061e-06,"g","boundary",NA,NA,TRUE,TRUE
"beta","ar1",200,9,30,71301,TRUE,17.8638988506535,0.000132100253778778,0,180.984315886732,NA,-0.000765619181038346,"g","boundary",NA,NA,TRUE,TRUE
"beta","ar1",20,10,30,79220,TRUE,3.21044866891919,0.200844493515094,0.548202011005179,124.386490055052,NA,46.271719549482,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",200,11,30,87139,TRUE,5.33756054360955,0.0693367457366333,0.0859122875599868,524.310830541743,NA,2176.2819927483,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,30,95058,TRUE,2.92439000964677,0.231727074039993,0.0842472165992741,203.281433363856,NA,2231.53733777501,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,31,7950,TRUE,17.4869890321434,0.000159495553148981,NA,-620.951765034597,-620.951764320416,-6.87139163346728e-07,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,31,15869,TRUE,1.50498793433421,0.471189953876966,0.615183589985212,-641.08645116011,-641.551315387325,6.40420101887855,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",5,3,31,23788,TRUE,17.5524377117094,0.00015436064297868,NA,-642.576699125723,-642.576698883985,-2.56331873060844e-07,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",1,4,31,31707,TRUE,0.0599176242983779,0.970485504937526,0.22468034512328,-631.423739100142,-635.163631936362,44.4047563602984,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,31,39626,TRUE,17.3339933680237,0.000172175425706946,12.6057805754915,-520.295505246668,-520.295503452634,-1.70465489190974e-06,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ri",50,6,31,47545,TRUE,3.93424365801915,0.1398588150687,2.08945528024426,-519.221076584677,-519.35248599713,0.119098851147328,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,31,55464,TRUE,2.0249417545312,0.363320150081174,0.489614907199491,-481.046514064883,-484.294795788005,2.8623282687779,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,31,63383,TRUE,21.9176272093506,1.74039458463295e-05,NA,214.801001636824,NA,-0.0338443146829377,"","none",NA,NA,TRUE,TRUE
"beta","ar1",200,9,31,71302,TRUE,17.6351214530687,0.000148109198799794,8.25617451386371,205.624104768915,NA,0.000881419366123737,"","tmb",NA,NA,TRUE,TRUE
"beta","ar1",20,10,31,79221,TRUE,2.68256885896052,0.261509562183014,0.176136637166851,126.625525814785,NA,208.668410247408,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,31,87140,TRUE,5.19494082146917,0.0744616976926836,0.0858678702939431,504.546848810199,NA,2177.66052379382,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,31,95059,TRUE,3.01335998235776,0.22164461986889,0.0845004656912506,220.014538773914,NA,2221.93637985236,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,32,7951,TRUE,16.3598055574271,0.000280229183046071,27.9788024217457,-595.49259314889,-595.49259156949,-1.35744789986347e-06,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,32,15870,TRUE,17.2896567062676,0.000176034888380947,8.02383786461253,-605.087141374401,-605.087141163636,-2.26672909775516e-07,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,32,23789,TRUE,1.77900574123819,0.410859952545129,0.795988770843456,-637.756970248427,-638.202791227614,3.42582019470501,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",1,4,32,31708,TRUE,-0.241914014265356,1.12857639058928,0.197767751496546,-635.558745129923,-638.510164382165,68.4411813584934,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,32,39627,TRUE,4.22941914088165,0.120668330114426,2.77885026692136,-476.792058000797,-476.861460541056,0.0629431676883883,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,32,47546,TRUE,16.4816895725604,0.000263661417797033,NA,-500.666247081116,-500.666244784324,-2.18231724602447e-06,"","none",NA,NA,TRUE,TRUE
"nbinom","ri",5,7,32,55465,TRUE,1.83539648442683,0.399437391895539,0.38953694898981,-505.04894576782,-511.476242550695,5.55250703141502,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,32,63384,TRUE,35.3832853946833,2.07308543663515e-08,NA,4373.84001141538,NA,12733.71875,"","none",NA,NA,FALSE,FALSE
"beta","ar1",200,9,32,71303,TRUE,16.1756736194037,0.00030725368696567,NA,209.451701097475,NA,5.2059872814425e-05,"","none",NA,NA,TRUE,TRUE
"beta","ar1",20,10,32,79222,TRUE,2.72569354317276,0.255931161363592,0.227375513241098,117.627827383173,NA,140.201057746316,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,32,87141,TRUE,5.28179936791584,0.0712970958393099,0.0858717271443331,516.559618246667,NA,2177.46526139376,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,32,95060,TRUE,3.07104323627342,0.215343334879658,0.0845542919233489,222.722722544378,NA,2220.07840856339,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,33,7952,TRUE,2.30391954235836,0.316016841421041,1.31239995849231,-594.709348285412,-594.8686024655,1.25943803369341,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",50,2,33,15871,TRUE,1.5350273285332,0.464165706577067,0.658370138584172,-626.52423280013,-627.218738334282,4.15700796045644,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",5,3,33,23790,TRUE,1.26153727946684,0.532182587076141,0.606895770307439,-644.237378079363,-644.500450149834,7.11855146926678,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ar1",1,4,33,31709,TRUE,-0.147119589929387,1.07633289403515,0.28464564734422,-582.838968968619,-581.137705282312,34.5044669362366,"","tmb",NA,NA,TRUE,FALSE
"nbinom","ri",Inf,5,33,39628,TRUE,2.52829703283591,0.282479720611614,0.74245059161752,-487.859872432806,-489.035491290275,1.05232910605554,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,33,47547,TRUE,16.1507009106188,0.000311114217206378,27.5260504781507,-533.734709535896,-533.734709102774,-4.11655264542787e-07,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ri",5,7,33,55466,TRUE,3.28299701762299,0.193689579173389,1.41160216438108,-475.989323198524,-476.279063225241,0.262551030845202,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,33,63385,TRUE,17.9825345329658,0.000124492228401861,8.55771089492827,221.823651695528,NA,-0.000867298896991997,"","tmb",NA,NA,TRUE,TRUE
"beta","ar1",200,9,33,71304,TRUE,18.4358006308559,9.92468561044714e-05,NA,186.475508177608,NA,-0.000622800451765215,"","none",NA,NA,TRUE,TRUE
"beta","ar1",20,10,33,79223,TRUE,2.76460138761244,0.251000413157418,0.160243072095998,132.940730201877,NA,225.415588408921,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,33,87142,TRUE,5.05568628274019,0.0798310189529775,0.0858298602511821,487.666427181774,NA,2178.54182521458,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,33,95061,TRUE,2.91455937631698,0.232868889883063,0.0842231766528795,205.145210493767,NA,2230.46359597401,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,34,7953,TRUE,21.1457891926333,2.56006044272855e-05,2.57285389980307,-621.148136395668,-621.148136420716,-5.18866727361456e-09,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",50,2,34,15872,TRUE,16.3380939581908,0.00028328786709659,NA,-629.67130040621,-629.671299521236,-8.81308437783446e-07,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,34,23791,TRUE,17.5050336813503,0.000158063004672073,32.0994862914318,-609.210794767845,-609.210794484539,-2.6799523311638e-07,"","recomputed",NA,NA,TRUE,TRUE
"nbinom","ar1",1,4,34,31710,TRUE,-0.185462717810766,1.0971669515435,0.164865123889614,-646.838816419597,-650.989244625044,94.1051728364099,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,34,39629,TRUE,14.778861160802,0.000617747610976688,85.2081664088819,-497.81652958044,-497.81652947852,-9.68503854892333e-08,"","tmb",NA,NA,TRUE,TRUE
"nbinom","ri",50,6,34,47548,TRUE,3.21911186937147,0.199976396942543,1.20270260393534,-480.94873921779,-481.369282490312,0.378061269080888,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,34,55467,TRUE,1.48184754017433,0.476673375467896,0.344732236023119,-495.430277147284,-502.779287630249,6.42638087533493,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,34,63386,TRUE,18.2062010705595,0.000111320120896575,0,233.509610578947,NA,-0.000141155230721779,"g","boundary",NA,NA,TRUE,TRUE
"beta","ar1",200,9,34,71305,TRUE,17.9338278266912,0.00012756125041007,NA,195.903908680545,NA,0.000258141415542923,"","none",NA,NA,TRUE,TRUE
"beta","ar1",20,10,34,79224,TRUE,2.50118945234116,0.286334455617719,0.151039922171249,115.245377677218,NA,305.654113115234,"","recomputed",NA,NA,FALSE,FALSE
"beta","ri",200,11,34,87143,TRUE,5.36590904278262,0.0683608818048046,0.0858940683108551,527.731996117253,NA,2176.7581337632,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,34,95062,TRUE,2.92112348512514,0.232105854364435,0.0842814697064678,206.148049929788,NA,2229.45119931739,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ar1",Inf,1,35,7954,TRUE,2.0045491869121,0.367043615943599,1.74572413358891,-573.841997382489,-573.798776451478,1.57643608706519,"","recomputed",NA,NA,TRUE,FALSE
"nbinom","ar1",50,2,35,15873,TRUE,17.4318638463256,0.000163952808735258,NA,-635.109884001941,-635.109883707156,-2.79814003079082e-07,"","none",NA,NA,TRUE,TRUE
"nbinom","ar1",5,3,35,23792,TRUE,15.6671507315941,0.000396206362192169,27.9432246093742,-597.933812130698,-597.9338119329,-2.09018935493077e-07,"g","boundary",NA,NA,TRUE,TRUE
"nbinom","ar1",1,4,35,31711,TRUE,-0.471158131161667,1.26564144597737,0.161591256971287,-625.949263184577,-631.539667535171,118.168480497164,"","recomputed",NA,NA,FALSE,FALSE
"nbinom","ri",Inf,5,35,39630,TRUE,5.97345851137788,0.0504521833463445,13.8016164629884,-528.739185443021,-528.741845296719,0.00240173276574751,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",50,6,35,47549,TRUE,3.84192499219,0.14646592138827,1.89781231327182,-492.078821748072,-492.231693116362,0.137718172451855,"","tmb",NA,NA,FALSE,FALSE
"nbinom","ri",5,7,35,55468,TRUE,1.27290340002472,0.529166739094263,0.252643757937281,-562.289498465913,-579.842088150092,15.0572784968946,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",10000,8,35,63387,TRUE,17.8236059966777,0.000134788591165465,0,216.284236817065,NA,4.2592648696882e-05,"g,ar","boundary",NA,NA,TRUE,TRUE
"beta","ar1",200,9,35,71306,TRUE,3.53786512059912,0.170514906095561,0.409189592148242,199.561230430437,NA,86.064323426021,"","tmb",NA,NA,FALSE,FALSE
"beta","ar1",20,10,35,79225,TRUE,2.82173272726119,0.243931857891062,0.259429498336699,120.180996796201,NA,114.032083648538,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",200,11,35,87144,TRUE,5.37623897106656,0.0680087105603956,0.0858998801386159,528.769944927269,NA,2176.59081019868,"","tmb",NA,NA,FALSE,FALSE
"beta","ri",20,12,35,95063,TRUE,3.02254814715647,0.22062870161472,0.0843696108911415,217.461493012145,NA,2225.95896591229,"","tmb",NA,NA,FALSE,FALSE
